
TTD - Therapeutic Targets Database Full Data Download File
Title - KEGG pathway data for TTD clinical trial targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	KEGG pathway ID	KEGG pathway name
T35940	hsa04666	Fc gamma R-mediated phagocytosis
T35940	hsa04668	TNF signaling pathway
T35940	hsa04720	Long-term potentiation
T35940	hsa04722	Neurotrophin signaling pathway
T35940	hsa04725	Cholinergic synapse
T35940	hsa04726	Serotonergic synapse
T35940	hsa04730	Long-term depression
T35940	hsa04810	Regulation of actin cytoskeleton
T35940	hsa04910	Insulin signaling pathway
T35940	hsa04912	GnRH signaling pathway
T35940	hsa04914	Progesterone-mediated oocyte maturation
T35940	hsa04915	Estrogen signaling pathway
T35940	hsa04916	Melanogenesis
T35940	hsa04917	Prolactin signaling pathway
T35940	hsa04919	Thyroid hormone signaling pathway
T35940	hsa04921	Oxytocin signaling pathway
T35940	hsa05020	Prion diseases
T35940	hsa05034	Alcoholism
T35940	hsa05161	Hepatitis B
T35940	hsa05164	Influenza A
T35940	hsa05200	Pathways in cancer
T35940	hsa05205	Proteoglycans in cancer
T35940	hsa05206	MicroRNAs in cancer
T35940	hsa05210	Colorectal cancer
T35940	hsa05211	Renal cell carcinoma
T35940	hsa05212	Pancreatic cancer
T35940	hsa05213	Endometrial cancer
T35940	hsa05214	Glioma
T35940	hsa05215	Prostate cancer
T35940	hsa05216	Thyroid cancer
T35940	hsa05218	Melanoma
T35940	hsa05219	Bladder cancer
T35940	hsa05220	Chronic myeloid leukemia
T35940	hsa05221	Acute myeloid leukemia
T35940	hsa05223	Non-small cell lung cancer
T35940	hsa05230	Central carbon metabolism in cancer
T35940	hsa05231	Choline metabolism in cancer
T36467	hsa04672	Intestinal immune network for IgA production
T36467	hsa05340	Primary immunodeficiency
T36557	hsa03320	PPAR signaling pathway
T36557	hsa04310	Wnt signaling pathway
T36557	hsa05200	Pathways in cancer
T36557	hsa05221	Acute myeloid leukemia
T36741	hsa04115	p53 signaling pathway
T36741	hsa05206	MicroRNAs in cancer
T36806	hsa00330	Arginine and proline metabolism
T36806	hsa01100	Metabolic pathways
T36806	hsa01130	Biosynthesis of antibiotics
T36806	hsa01230	Biosynthesis of amino acids
T36806	hsa05146	Amoebiasis
T36935	hsa05200	Pathways in cancer
T36935	hsa05215	Prostate cancer
T37154	hsa04142	Lysosome
T37154	hsa04614	Renin-angiotensin system
T37245	hsa04150	mTOR signaling pathway
T37245	hsa04151	PI3K-Akt signaling pathway
T37245	hsa05206	MicroRNAs in cancer
T37434	hsa05202	Transcriptional misregulation in cancer
T37848	hsa00140	Steroid hormone biosynthesis
T37848	hsa00591	Linoleic acid metabolism
T37848	hsa00830	Retinol metabolism
T37848	hsa00980	Metabolism of xenobiotics by cytochrome P450
T37848	hsa00982	Drug metabolism - cytochrome P450
T37848	hsa00983	Drug metabolism - other enzymes
T37848	hsa01100	Metabolic pathways
T37848	hsa04976	Bile secretion
T37848	hsa05204	Chemical carcinogenesis
T37952	hsa04064	NF-kappa B signaling pathway
T37952	hsa04151	PI3K-Akt signaling pathway
T37952	hsa04380	Osteoclast differentiation
T37952	hsa04611	Platelet activation
T37952	hsa04650	Natural killer cell mediated cytotoxicity
T37952	hsa04662	B cell receptor signaling pathway
T37952	hsa04664	Fc epsilon RI signaling pathway
T37952	hsa04666	Fc gamma R-mediated phagocytosis
T37952	hsa05152	Tuberculosis
T37952	hsa05169	Epstein-Barr virus infection
T37952	hsa05203	Viral carcinogenesis
T38875	hsa04068	FoxO signaling pathway
T38875	hsa04140	Regulation of autophagy
T38875	hsa04150	mTOR signaling pathway
T38875	hsa04151	PI3K-Akt signaling pathway
T38875	hsa04152	AMPK signaling pathway
T38875	hsa04710	Circadian rhythm
T38875	hsa04910	Insulin signaling pathway
T38875	hsa04920	Adipocytokine signaling pathway
T38875	hsa04921	Oxytocin signaling pathway
T38875	hsa04922	Glucagon signaling pathway
T38875	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T38875	hsa05410	Hypertrophic cardiomyopathy (HCM)
T39321	hsa00010	Glycolysis / Gluconeogenesis
T39321	hsa01100	Metabolic pathways
T39321	hsa01130	Biosynthesis of antibiotics
T39321	hsa01200	Carbon metabolism
T39321	hsa01230	Biosynthesis of amino acids
T39321	hsa04066	HIF-1 signaling pathway
T39321	hsa05010	Alzheimer's disease
T39797	hsa04310	Wnt signaling pathway
T39797	hsa04390	Hippo signaling pathway
T39797	hsa04550	Signaling pathways regulating pluripotency of stem cells
T39797	hsa04916	Melanogenesis
T39797	hsa05166	HTLV-I infection
T39797	hsa05200	Pathways in cancer
T39797	hsa05205	Proteoglycans in cancer
T39797	hsa05217	Basal cell carcinoma
T39977	hsa00350	Tyrosine metabolism
T39977	hsa00360	Phenylalanine metabolism
T40097	hsa04010	MAPK signaling pathway
T40097	hsa04012	ErbB signaling pathway
T40097	hsa04014	Ras signaling pathway
T40097	hsa04024	cAMP signaling pathway
T40097	hsa04068	FoxO signaling pathway
T40097	hsa04071	Sphingolipid signaling pathway
T40097	hsa04141	Protein processing in endoplasmic reticulum
T40097	hsa04310	Wnt signaling pathway
T40097	hsa04380	Osteoclast differentiation
T40097	hsa04510	Focal adhesion
T40097	hsa04620	Toll-like receptor signaling pathway
T40097	hsa04621	NOD-like receptor signaling pathway
T40097	hsa04622	RIG-I-like receptor signaling pathway
T40097	hsa04664	Fc epsilon RI signaling pathway
T40097	hsa04668	TNF signaling pathway
T40097	hsa04722	Neurotrophin signaling pathway
T40097	hsa04723	Retrograde endocannabinoid signaling
T40097	hsa04728	Dopaminergic synapse
T40097	hsa04750	Inflammatory mediator regulation of TRP channels
T40097	hsa04910	Insulin signaling pathway
T40097	hsa04912	GnRH signaling pathway
T40097	hsa04914	Progesterone-mediated oocyte maturation
T40097	hsa04917	Prolactin signaling pathway
T40097	hsa04920	Adipocytokine signaling pathway
T40097	hsa04930	Type II diabetes mellitus
T40097	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T40097	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T40097	hsa05131	Shigellosis
T40097	hsa05132	Salmonella infection
T40097	hsa05133	Pertussis
T40097	hsa05142	Chagas disease (American trypanosomiasis)
T40097	hsa05145	Toxoplasmosis
T40097	hsa05152	Tuberculosis
T40097	hsa05160	Hepatitis C
T40097	hsa05161	Hepatitis B
T40097	hsa05164	Influenza A
T40097	hsa05166	HTLV-I infection
T40097	hsa05168	Herpes simplex infection
T40097	hsa05169	Epstein-Barr virus infection
T40097	hsa05200	Pathways in cancer
T40097	hsa05210	Colorectal cancer
T40097	hsa05212	Pancreatic cancer
T40097	hsa05231	Choline metabolism in cancer
T40192	hsa04010	MAPK signaling pathway
T40192	hsa04014	Ras signaling pathway
T40192	hsa04024	cAMP signaling pathway
T40192	hsa04062	Chemokine signaling pathway
T40192	hsa04064	NF-kappa B signaling pathway
T40192	hsa04066	HIF-1 signaling pathway
T40192	hsa04071	Sphingolipid signaling pathway
T40192	hsa04151	PI3K-Akt signaling pathway
T40192	hsa04210	Apoptosis
T40192	hsa04380	Osteoclast differentiation
T40192	hsa04620	Toll-like receptor signaling pathway
T40192	hsa04621	NOD-like receptor signaling pathway
T40192	hsa04622	RIG-I-like receptor signaling pathway
T40192	hsa04623	Cytosolic DNA-sensing pathway
T40192	hsa04660	T cell receptor signaling pathway
T40192	hsa04662	B cell receptor signaling pathway
T40192	hsa04668	TNF signaling pathway
T40192	hsa04722	Neurotrophin signaling pathway
T40192	hsa04917	Prolactin signaling pathway
T40192	hsa04920	Adipocytokine signaling pathway
T40192	hsa04932	Non-alcoholic fatty liver disease (NAFLD)
T40192	hsa05030	Cocaine addiction
T40192	hsa05120	Epithelial cell signaling in Helicobacter pylori infection
T40192	hsa05131	Shigellosis
T40192	hsa05132	Salmonella infection
T40192	hsa05133	Pertussis
T40192	hsa05134	Legionellosis
T40192	hsa05140	Leishmaniasis
T40192	hsa05142	Chagas disease (American trypanosomiasis)
T40192	hsa05145	Toxoplasmosis
T40192	hsa05146	Amoebiasis
T40192	hsa05152	Tuberculosis
T40192	hsa05160	Hepatitis C
T40192	hsa05161	Hepatitis B
T40192	hsa05162	Measles
T40192	hsa05164	Influenza A
T40192	hsa05166	HTLV-I infection
T40192	hsa05168	Herpes simplex infection
T40192	hsa05169	Epstein-Barr virus infection
T40192	hsa05200	Pathways in cancer
T40192	hsa05202	Transcriptional misregulation in cancer
T40192	hsa05203	Viral carcinogenesis
T40192	hsa05206	MicroRNAs in cancer
T40192	hsa05212	Pancreatic cancer
T40192	hsa05215	Prostate cancer
T40192	hsa05220	Chronic myeloid leukemia
T40192	hsa05221	Acute myeloid leukemia
T40192	hsa05222	Small cell lung cancer
T40192	hsa05321	Inflammatory bowel disease (IBD)
T40276	hsa04010	MAPK signaling pathway
T40276	hsa04012	ErbB signaling pathway
T40276	hsa04014	Ras signaling pathway
T40276	hsa04015	Rap1 signaling pathway
T40276	hsa04020	Calcium signaling pathway
T40276	hsa04062	Chemokine signaling pathway
T40276	hsa04064	NF-kappa B signaling pathway
T40276	hsa04066	HIF-1 signaling pathway
T40276	hsa04070	Phosphatidylinositol signaling system
T40276	hsa04071	Sphingolipid signaling pathway
T40276	hsa04150	mTOR signaling pathway
T40276	hsa04270	Vascular smooth muscle contraction
T40276	hsa04310	Wnt signaling pathway
T40276	hsa04370	VEGF signaling pathway
T40276	hsa04510	Focal adhesion
T40276	hsa04530	Tight junction
T40276	hsa04540	Gap junction
T40276	hsa04650	Natural killer cell mediated cytotoxicity
T40276	hsa04662	B cell receptor signaling pathway
T40276	hsa04664	Fc epsilon RI signaling pathway
T40276	hsa04666	Fc gamma R-mediated phagocytosis
T40276	hsa04670	Leukocyte transendothelial migration
T40276	hsa04713	Circadian entrainment
T40276	hsa04720	Long-term potentiation
T40276	hsa04723	Retrograde endocannabinoid signaling
T40276	hsa04724	Glutamatergic synapse
T40276	hsa04725	Cholinergic synapse
T40276	hsa04726	Serotonergic synapse
T40276	hsa04727	GABAergic synapse
T40276	hsa04728	Dopaminergic synapse
T40276	hsa04730	Long-term depression
T40276	hsa04750	Inflammatory mediator regulation of TRP channels
T40276	hsa04911	Insulin secretion
T40276	hsa04912	GnRH signaling pathway
T40276	hsa04916	Melanogenesis
T40276	hsa04918	Thyroid hormone synthesis
T40276	hsa04919	Thyroid hormone signaling pathway
T40276	hsa04921	Oxytocin signaling pathway
T40276	hsa04960	Aldosterone-regulated sodium reabsorption
T40276	hsa04961	Endocrine and other factor-regulated calcium reabsorption
T40276	hsa04970	Salivary secretion
T40276	hsa04971	Gastric acid secretion
T40276	hsa04972	Pancreatic secretion
T40276	hsa04973	Carbohydrate digestion and absorption
T40276	hsa05031	Amphetamine addiction
T40276	hsa05032	Morphine addiction
T40276	hsa05110	Vibrio cholerae infection
T40276	hsa05140	Leishmaniasis
T40276	hsa05143	African trypanosomiasis
T40276	hsa05146	Amoebiasis
T40276	hsa05161	Hepatitis B
T40276	hsa05164	Influenza A
T40276	hsa05200	Pathways in cancer
T40276	hsa05205	Proteoglycans in cancer
T40276	hsa05206	MicroRNAs in cancer
T40276	hsa05214	Glioma
T40276	hsa05223	Non-small cell lung cancer
T40276	hsa05231	Choline metabolism in cancer
T40332	hsa05202	Transcriptional misregulation in cancer
T40332	hsa05322	Systemic lupus erythematosus
T40459	hsa04630	Jak-STAT signaling pathway
T40491	hsa03015	mRNA surveillance pathway
T40491	hsa04071	Sphingolipid signaling pathway
T40491	hsa04114	Oocyte meiosis
T40491	hsa04151	PI3K-Akt signaling pathway
T40491	hsa04152	AMPK signaling pathway
T40491	hsa04261	Adrenergic signaling in cardiomyocytes
T40491	hsa04350	TGF-beta signaling pathway
T40491	hsa04390	Hippo signaling pathway
T40491	hsa04530	Tight junction
T40491	hsa04728	Dopaminergic synapse
T40491	hsa04730	Long-term depression
T40491	hsa05142	Chagas disease (American trypanosomiasis)
T40491	hsa05160	Hepatitis C
T40694	hsa04068	FoxO signaling pathway
T40694	hsa04110	Cell cycle
T40694	hsa04114	Oocyte meiosis
T40694	hsa04914	Progesterone-mediated oocyte maturation
T40785	sce00500	Starch and sucrose metabolism
T40785	sce04011	MAPK signaling pathway - yeast
T40874	hsa04514	Cell adhesion molecules (CAMs)
T41003	hsa05200	Pathways in cancer
T41003	hsa05211	Renal cell carcinoma
T41141	hsa04142	Lysosome
T41141	hsa04145	Phagosome
T41141	hsa04612	Antigen processing and presentation
T41141	hsa05205	Proteoglycans in cancer
T41141	hsa05323	Rheumatoid arthritis
T41515	hsa04010	MAPK signaling pathway
T41515	hsa04014	Ras signaling pathway
T41515	hsa04015	Rap1 signaling pathway
T41515	hsa04144	Endocytosis
T41515	hsa04151	PI3K-Akt signaling pathway
T41515	hsa04550	Signaling pathways regulating pluripotency of stem cells
T41515	hsa04810	Regulation of actin cytoskeleton
T41750	hsa04024	cAMP signaling pathway
T41750	hsa04080	Neuroactive ligand-receptor interaction
T42065	hsa00520	Amino sugar and nucleotide sugar metabolism
T42065	hsa01100	Metabolic pathways
T42928	hsa04010	MAPK signaling pathway
T42928	hsa04014	Ras signaling pathway
T42928	hsa04015	Rap1 signaling pathway
T42928	hsa04151	PI3K-Akt signaling pathway
T42928	hsa04810	Regulation of actin cytoskeleton
T42928	hsa05200	Pathways in cancer
T42928	hsa05218	Melanoma
T43115	hsa04514	Cell adhesion molecules (CAMs)
T43115	hsa04660	T cell receptor signaling pathway
T43115	hsa04666	Fc gamma R-mediated phagocytosis
T43115	hsa05340	Primary immunodeficiency
T43718	hsa04620	Toll-like receptor signaling pathway
T43718	hsa05130	Pathogenic Escherichia coli infection
T43718	hsa05132	Salmonella infection
T43718	hsa05134	Legionellosis
T43718	hsa05321	Inflammatory bowel disease (IBD)
T43721	hsa00140	Steroid hormone biosynthesis
T43721	hsa04960	Aldosterone-regulated sodium reabsorption
T44011	hsa00140	Steroid hormone biosynthesis
T44011	hsa01100	Metabolic pathways
T44011	hsa04913	Ovarian steroidogenesis
T44141	hsa04014	Ras signaling pathway
T44141	hsa04015	Rap1 signaling pathway
T44141	hsa04066	HIF-1 signaling pathway
T44141	hsa04151	PI3K-Akt signaling pathway
T44141	hsa05323	Rheumatoid arthritis
T44282	hsa00010	Glycolysis / Gluconeogenesis
T44282	hsa00040	Pentose and glucuronate interconversions
T44282	hsa00053	Ascorbate and aldarate metabolism
T44282	hsa00071	Fatty acid degradation
T44282	hsa00280	Valine, leucine and isoleucine degradation
T44282	hsa00310	Lysine degradation
T44282	hsa00330	Arginine and proline metabolism
T44282	hsa00340	Histidine metabolism
T44282	hsa00380	Tryptophan metabolism
T44282	hsa00410	beta-Alanine metabolism
T44282	hsa00561	Glycerolipid metabolism
T44282	hsa00620	Pyruvate metabolism
T44282	hsa01100	Metabolic pathways
T44282	hsa01130	Biosynthesis of antibiotics
T44458	hsa05202	Transcriptional misregulation in cancer
T44479	hsa04540	Gap junction
T44479	hsa05412	Arrhythmogenic right ventricular cardiomyopathy (ARVC)
T44589	hsa04060	Cytokine-cytokine receptor interaction
T44589	hsa04151	PI3K-Akt signaling pathway
T44589	hsa04210	Apoptosis
T44589	hsa04630	Jak-STAT signaling pathway
T44589	hsa04640	Hematopoietic cell lineage
T44684	hsa04320	Dorso-ventral axis formation
T44684	hsa04330	Notch signaling pathway
T44684	hsa04919	Thyroid hormone signaling pathway
T44684	hsa05206	MicroRNAs in cancer
T44771	hsa04010	MAPK signaling pathway
T44771	hsa04060	Cytokine-cytokine receptor interaction
T44771	hsa04068	FoxO signaling pathway
T44771	hsa04110	Cell cycle
T44771	hsa04144	Endocytosis
T44771	hsa04350	TGF-beta signaling pathway
T44771	hsa04380	Osteoclast differentiation
T44771	hsa04390	Hippo signaling pathway
T44771	hsa05140	Leishmaniasis
T44771	hsa05142	Chagas disease (American trypanosomiasis)
T44771	hsa05144	Malaria
T44771	hsa05145	Toxoplasmosis
T44771	hsa05146	Amoebiasis
T44771	hsa05152	Tuberculosis
T44771	hsa05161	Hepatitis B
T44771	hsa05166	HTLV-I infection
T44771	hsa05200	Pathways in cancer
T44771	hsa05205	Proteoglycans in cancer
T44771	hsa05206	MicroRNAs in cancer
T44771	hsa05210	Colorectal cancer
T44771	hsa05211	Renal cell carcinoma
T44771	hsa05212	Pancreatic cancer
T44771	hsa05220	Chronic myeloid leukemia
T44771	hsa05321	Inflammatory bowel disease (IBD)
T44771	hsa05323	Rheumatoid arthritis
T44771	hsa05410	Hypertrophic cardiomyopathy (HCM)
T44771	hsa05414	Dilated cardiomyopathy
T44861	hsa04062	Chemokine signaling pathway
T44861	hsa04270	Vascular smooth muscle contraction
T44861	hsa04530	Tight junction
T44861	hsa04664	Fc epsilon RI signaling pathway
T44861	hsa04666	Fc gamma R-mediated phagocytosis
T44861	hsa04722	Neurotrophin signaling pathway
T44861	hsa04750	Inflammatory mediator regulation of TRP channels
T44861	hsa04912	GnRH signaling pathway
T44861	hsa04915	Estrogen signaling pathway
T44861	hsa04930	Type II diabetes mellitus
T44919	hsa04024	cAMP signaling pathway
T44919	hsa04080	Neuroactive ligand-receptor interaction
T44919	hsa04714	Thermogenesis
T44919	hsa04911	Insulin secretion
T44919	hsa04922	Glucagon signaling pathway
T45151	hsa04066	HIF-1 signaling pathway
T45151	hsa04115	p53 signaling pathway
T45151	hsa04390	Hippo signaling pathway
T45151	hsa04610	Complement and coagulation cascades
T45151	hsa05142	Chagas disease (American trypanosomiasis)
T45593	hsa04010	MAPK signaling pathway
T45593	hsa05010	Alzheimer's disease
T45612	hsa04514	Cell adhesion molecules (CAMs)
T45758	hsa04060	Cytokine-cytokine receptor interaction
T45758	hsa04064	NF-kappa B signaling pathway
T45758	hsa04514	Cell adhesion molecules (CAMs)
T45758	hsa04620	Toll-like receptor signaling pathway
T45758	hsa04672	Intestinal immune network for IgA production
T45758	hsa05144	Malaria
T45758	hsa05145	Toxoplasmosis
T45758	hsa05166	HTLV-I infection
T45758	hsa05169	Epstein-Barr virus infection
T45758	hsa05202	Transcriptional misregulation in cancer
T45758	hsa05310	Asthma
T45758	hsa05320	Autoimmune thyroid disease
T45758	hsa05322	Systemic lupus erythematosus
T45758	hsa05330	Allograft rejection
T45758	hsa05340	Primary immunodeficiency
T45758	hsa05416	Viral myocarditis
T46084	hsa04060	Cytokine-cytokine receptor interaction
T46084	hsa04068	FoxO signaling pathway
T46084	hsa04210	Apoptosis
T46084	hsa04650	Natural killer cell mediated cytotoxicity
T46084	hsa05162	Measles
T46084	hsa05164	Influenza A
T46263	hsa04974	Protein digestion and absorption
T46365	hsa04010	MAPK signaling pathway
T46365	hsa04110	Cell cycle
T46365	hsa04914	Progesterone-mediated oocyte maturation
T46365	hsa05206	MicroRNAs in cancer
T46521	hsa04114	Oocyte meiosis
T46521	hsa05200	Pathways in cancer
T46521	hsa05215	Prostate cancer
T46871	hsa00562	Inositol phosphate metabolism
T46871	hsa04070	Phosphatidylinositol signaling system
T46871	hsa04662	B cell receptor signaling pathway
T46871	hsa04664	Fc epsilon RI signaling pathway
T46871	hsa04666	Fc gamma R-mediated phagocytosis
T47387	hsa04064	NF-kappa B signaling pathway
T47387	hsa04066	HIF-1 signaling pathway
T47387	hsa04071	Sphingolipid signaling pathway
T47387	hsa04141	Protein processing in endoplasmic reticulum
T47387	hsa04151	PI3K-Akt signaling pathway
T47387	hsa04210	Apoptosis
T47387	hsa04261	Adrenergic signaling in cardiomyocytes
T47387	hsa04510	Focal adhesion
T47387	hsa04722	Neurotrophin signaling pathway
T47387	hsa04725	Cholinergic synapse
T47387	hsa05014	Amyotrophic lateral sclerosis (ALS)
T47387	hsa05145	Toxoplasmosis
T47387	hsa05152	Tuberculosis
T47387	hsa05161	Hepatitis B
T47387	hsa05169	Epstein-Barr virus infection
T47387	hsa05200	Pathways in cancer
T47387	hsa05206	MicroRNAs in cancer
T47387	hsa05210	Colorectal cancer
T47387	hsa05215	Prostate cancer
T47387	hsa05222	Small cell lung cancer
T47466	hsa00860	Porphyrin and chlorophyll metabolism
T47466	hsa01100	Metabolic pathways
T48429	hsa04060	Cytokine-cytokine receptor interaction
T48429	hsa04630	Jak-STAT signaling pathway
T48429	hsa04672	Intestinal immune network for IgA production
T48429	hsa05166	HTLV-I infection
T48457	hsa04610	Complement and coagulation cascades
T48457	hsa04640	Hematopoietic cell lineage
T48457	hsa05134	Legionellosis
T48457	hsa05140	Leishmaniasis
T48457	hsa05144	Malaria
T48457	hsa05152	Tuberculosis
T48598	hsa01521	EGFR tyrosine kinase inhibitor resistance
T48598	hsa01522	Endocrine resistance
T48598	hsa04010	MAPK signaling pathway
T48598	hsa04012	ErbB signaling pathway
T48598	hsa04014	Ras signaling pathway
T48598	hsa04015	Rap1 signaling pathway
T48598	hsa04062	Chemokine signaling pathway
T48598	hsa04068	FoxO signaling pathway
T48598	hsa04071	Sphingolipid signaling pathway
T48598	hsa04072	Phospholipase D signaling pathway
T48598	hsa04137	Mitophagy - animal
T48598	hsa04140	Autophagy - animal
T48598	hsa04150	mTOR signaling pathway
T48598	hsa04151	PI3K-Akt signaling pathway
T48598	hsa04210	Apoptosis
T48598	hsa04211	Longevity regulating pathway
T48598	hsa04213	Longevity regulating pathway - multiple species
T48598	hsa04218	Cellular senescence
T48598	hsa04360	Axon guidance
T48598	hsa04370	VEGF signaling pathway
T48598	hsa04371	Apelin signaling pathway
T48598	hsa04540	Gap junction
T48598	hsa04550	Signaling pathways regulating pluripotency of stem cells
T48598	hsa04625	C-type lectin receptor signaling pathway
T48598	hsa04650	Natural killer cell mediated cytotoxicity
T48598	hsa04660	T cell receptor signaling pathway
T48598	hsa04662	B cell receptor signaling pathway
T48598	hsa04664	Fc epsilon RI signaling pathway
T48598	hsa04714	Thermogenesis
T48598	hsa04720	Long-term potentiation
T48598	hsa04722	Neurotrophin signaling pathway
T48598	hsa04725	Cholinergic synapse
T48598	hsa04726	Serotonergic synapse
T48598	hsa04730	Long-term depression
T48598	hsa04810	Regulation of actin cytoskeleton
T48598	hsa04910	Insulin signaling pathway
T48598	hsa04912	GnRH signaling pathway
T48598	hsa04914	Progesterone-mediated oocyte maturation
T48598	hsa04915	Estrogen signaling pathway
T48598	hsa04916	Melanogenesis
T48598	hsa04917	Prolactin signaling pathway
T48598	hsa04919	Thyroid hormone signaling pathway
T48598	hsa04921	Oxytocin signaling pathway
T48598	hsa04926	Relaxin signaling pathway
T48598	hsa04933	AGE-RAGE signaling pathway in diabetic complications
T48598	hsa04960	Aldosterone-regulated sodium reabsorption
T48598	hsa05034	Alcoholism
T48598	hsa05160	Hepatitis C
T48598	hsa05161	Hepatitis B
T48598	hsa05163	Human cytomegalovirus infection
T48598	hsa05165	Human papillomavirus infection
T48598	hsa05166	Human T-cell leukemia virus 1 infection
T48598	hsa05167	Kaposi sarcoma-associated herpesvirus infection
T48598	hsa05170	Human immunodeficiency virus 1 infection
T48598	hsa05200	Pathways in cancer
T48598	hsa05203	Viral carcinogenesis
T48598	hsa05205	Proteoglycans in cancer
T48598	hsa05206	MicroRNAs in cancer
T48598	hsa05210	Colorectal cancer
T48598	hsa05211	Renal cell carcinoma
T48598	hsa05212	Pancreatic cancer
T48598	hsa05213	Endometrial cancer
T48598	hsa05214	Glioma
T48598	hsa05215	Prostate cancer
T48598	hsa05216	Thyroid cancer
T48598	hsa05218	Melanoma
T48598	hsa05219	Bladder cancer
T48598	hsa05220	Chronic myeloid leukemia
T48598	hsa05221	Acute myeloid leukemia
T48598	hsa05223	Non-small cell lung cancer
T48598	hsa05224	Breast cancer
T48598	hsa05225	Hepatocellular carcinoma
T48598	hsa05226	Gastric cancer
T48598	hsa05230	Central carbon metabolism in cancer
T48598	hsa05231	Choline metabolism in cancer
T48598	hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
T48703	hsa04620	Toll-like receptor signaling pathway
T49064	hsa00561	Glycerolipid metabolism
T49064	hsa01100	Metabolic pathways
T49064	hsa04975	Fat digestion and absorption
T49072	hsa04080	Neuroactive ligand-receptor interaction
T49146	hsa04145	Phagosome
T49146	hsa04514	Cell adhesion molecules (CAMs)
T49146	hsa04612	Antigen processing and presentation
T49146	hsa04640	Hematopoietic cell lineage
T49146	hsa04672	Intestinal immune network for IgA production
T49146	hsa04940	Type I diabetes mellitus
T49146	hsa05140	Leishmaniasis
T49146	hsa05145	Toxoplasmosis
T49146	hsa05150	Staphylococcus aureus infection
T49146	hsa05152	Tuberculosis
T49146	hsa05164	Influenza A
T49146	hsa05166	HTLV-I infection
T49146	hsa05168	Herpes simplex infection
T49146	hsa05169	Epstein-Barr virus infection
T49146	hsa05310	Asthma
T49146	hsa05320	Autoimmune thyroid disease
T49146	hsa05321	Inflammatory bowel disease (IBD)
T49146	hsa05322	Systemic lupus erythematosus
T49146	hsa05323	Rheumatoid arthritis
T49146	hsa05330	Allograft rejection
T49146	hsa05332	Graft-versus-host disease
T49146	hsa05416	Viral myocarditis
T49327	hsa02010	ABC transporters
T49453	hsa04320	Dorso-ventral axis formation
T49453	hsa04330	Notch signaling pathway
T49453	hsa04919	Thyroid hormone signaling pathway
T49453	hsa05020	Prion diseases
T49453	hsa05206	MicroRNAs in cancer
T49507	hsa04360	Axon guidance
T49736	hsa04514	Cell adhesion molecules (CAMs)
T49898	hsa04110	Cell cycle
T49898	hsa04114	Oocyte meiosis
T49898	hsa04115	p53 signaling pathway
T49898	hsa04540	Gap junction
T49898	hsa04914	Progesterone-mediated oocyte maturation
T49898	hsa05168	Herpes simplex infection
T49898	hsa05169	Epstein-Barr virus infection
T49898	hsa05203	Viral carcinogenesis
T49989	hsa04010	MAPK signaling pathway
T49989	hsa04060	Cytokine-cytokine receptor interaction
T49989	hsa04068	FoxO signaling pathway
T49989	hsa04144	Endocytosis
T49989	hsa04350	TGF-beta signaling pathway
T49989	hsa04380	Osteoclast differentiation
T49989	hsa04390	Hippo signaling pathway
T49989	hsa04520	Adherens junction
T49989	hsa05142	Chagas disease (American trypanosomiasis)
T49989	hsa05166	HTLV-I infection
T49989	hsa05200	Pathways in cancer
T49989	hsa05202	Transcriptional misregulation in cancer
T49989	hsa05210	Colorectal cancer
T49989	hsa05212	Pancreatic cancer
T49989	hsa05220	Chronic myeloid leukemia
T50089	hsa04071	Sphingolipid signaling pathway
T50089	hsa04080	Neuroactive ligand-receptor interaction
T50444	hsa04390	Hippo signaling pathway
T50594	hsa04630	Jak-STAT signaling pathway
T50594	hsa05206	MicroRNAs in cancer
T50594	hsa05221	Acute myeloid leukemia
T50699	hsa04060	Cytokine-cytokine receptor interaction
T50699	hsa04064	NF-kappa B signaling pathway
T50699	hsa04066	HIF-1 signaling pathway
T50699	hsa04672	Intestinal immune network for IgA production
T50699	hsa05166	HTLV-I infection
T50699	hsa05203	Viral carcinogenesis
T50823	hsa04360	Axon guidance
T51191	hsa04110	Cell cycle
T51191	hsa04330	Notch signaling pathway
T51191	hsa04919	Thyroid hormone signaling pathway
T51191	hsa05016	Huntington's disease
T51191	hsa05034	Alcoholism
T51191	hsa05169	Epstein-Barr virus infection
T51191	hsa05200	Pathways in cancer
T51191	hsa05202	Transcriptional misregulation in cancer
T51191	hsa05203	Viral carcinogenesis
T51191	hsa05220	Chronic myeloid leukemia
T51223	hsa04060	Cytokine-cytokine receptor interaction
T51223	hsa04630	Jak-STAT signaling pathway
