
TTD - Therapeutic Targets Database Full Data Download File
Title - Wiki pathway data for TTD reasearch targets only
Version 7.1.01 (2019.07.14)
Provided by IDRB   Lab of Innovative Drug Reasearch and Bioinformatics
                   College of Pharmaceutical Sciences
                   Zhejiang University
                   https://idrblab.org/
Provided by BIDD   BioInformatic and Drug Design Group
                   Department of Pharmacy
                   National Unviersity of Singapore
                   http://bidd.nus.edu.sg/
Any question about data provided here, please contact with:
Dr. Wang (lfwyx@zju.edu.cn) and Dr. Li (lifengcheng@zju.edu.cn)

--------------------------------------------------------------------------------------------------------

TTDID	Wiki pathway ID	Wiki pathway name
T61792	WP2884	NRF2 pathway
T61792	WP229	Irinotecan Pathway
T61792	WP2289	Drug Induction of Bile Acid Pathway
T61792	WP1604	Codeine and Morphine Metabolism
T62073	WP497	Urea cycle and metabolism of amino groups
T62073	WP2693	Metabolism of amino acids and derivatives
T62265	WP2762	PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
T62548	WP47	Hedgehog Signaling Pathway
T62548	WP2688	DAG and IP3 signaling
T62548	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T62548	WP1978	Opioid Signalling
T62548	WP1824	GPCR downstream signaling
T62912	WP2749	Metabolism of steroid hormones and vitamin D
T62912	WP2693	Metabolism of amino acids and derivatives
T62912	WP2691	Peptide hormone biosynthesis
T62912	WP2355	Corticotropin-releasing hormone
T62912	WP1978	Opioid Signalling
T62912	WP1879	Phase 1 - Functionalization of compounds
T62912	WP1825	GPCR ligand binding
T62912	WP1824	GPCR downstream signaling
T63083	WP707	DNA Damage Response
T63083	WP2698	Meiotic Recombination
T63083	WP2516	ATM Signaling Pathway
T63083	WP2377	Integrated Pancreatic Cancer Pathway
T63083	WP1984	Integrated Breast Cancer Pathway
T63083	WP186	Homologous recombination
T63083	WP1807	Double-Strand Break Repair
T63083	WP1530	miRNA Regulation of DNA Damage Response
T63220	WP524	G13 Signaling Pathway
T63220	WP437	EGF/EGFR Signaling Pathway
T63220	WP306	Focal Adhesion
T63595	WP710	DNA Damage Response (only ATM dependent)
T63595	WP2794	Cytosolic sensors of pathogen-associated DNA 
T63595	WP2656	TAK1 activates NFkB by phosphorylation and activation of IKKs complex
T63595	WP2446	Retinoblastoma (RB) in Cancer
T63595	WP1904	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways
T63595	WP1784	Apoptotic execution  phase
T63595	WP1781	Advanced glycosylation endproduct receptor signaling
T64137	WP289	Myometrial Relaxation and Contraction Pathways
T64137	WP2355	Corticotropin-releasing hormone
T64137	WP1825	GPCR ligand binding
T64137	WP1824	GPCR downstream signaling
T64553	WP69	TCR Signaling Pathway
T64553	WP585	Interferon type I signaling pathways
T64553	WP453	Inflammatory Response Pathway
T64553	WP2593	JAK/STAT
T64553	WP2583	T-Cell Receptor and Co-stimulatory Signaling
T64553	WP1927	TCR signaling
T64977	WP615	Senescence and Autophagy in Cancer
T64977	WP481	Insulin Signaling
T64977	WP474	Endochondral Ossification
T64977	WP306	Focal Adhesion
T64977	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T64977	WP254	Apoptosis
T64977	WP2261	Signaling Pathways in Glioblastoma
T64977	WP2032	TSH signaling pathway
T64977	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T65879	WP2526	PDGF Pathway
T66538	WP2669	Potassium Channels
T66538	WP1885	Platelet homeostasis
T67231	WP2686	Regulation of Cholesterol Biosynthesis by SREBP (SREBF)
T67231	WP1982	SREBP signalling
T67231	WP1939	Unfolded Protein Response
T67258	WP558	Complement and Coagulation Cascades
T67754	WP1848	Metabolism of carbohydrates
T67754	WP1831	Integration of energy metabolism
T67754	WP134	Pentose Phosphate Pathway
T67818	WP80	Nucleotide GPCRs
T67818	WP455	GPCRs, Class A Rhodopsin-like
T67818	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T67818	WP1908	Signal amplification
T67818	WP1825	GPCR ligand binding
T67818	WP1824	GPCR downstream signaling
T68026	WP2018	RANKL/RANK Signaling Pathway
T68026	WP2006	miR-targeted genes in squamous cell - TarBase
T68026	WP2004	miR-targeted genes in lymphocytes - TarBase
T68026	WP1833	Integrin cell surface interactions
T68026	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T68227	WP75	Toll-like receptor signaling pathway
T68227	WP710	DNA Damage Response (only ATM dependent)
T68227	WP706	SIDS Susceptibility Pathways
T68227	WP69	TCR Signaling Pathway
T68227	WP673	ErbB Signaling Pathway
T68227	WP615	Senescence and Autophagy in Cancer
T68227	WP560	TGF Beta Signaling Pathway
T68227	WP49	IL-2 Signaling Pathway
T68227	WP481	Insulin Signaling
T68227	WP437	EGF/EGFR Signaling Pathway
T68227	WP428	Wnt Signaling Pathway
T68227	WP422	MAPK Cascade
T68227	WP399	Wnt Signaling Pathway and Pluripotency
T68227	WP382	MAPK Signaling Pathway
T68227	WP366	TGF beta Signaling Pathway
T68227	WP3286	Copper homeostasis
T68227	WP314	FAS pathway and Stress induction of HSP regulation
T68227	WP313	Signaling of Hepatocyte Growth Factor Receptor
T68227	WP289	Myometrial Relaxation and Contraction Pathways
T68227	WP2873	Aryl Hydrocarbon Receptor Pathway
T68227	WP286	IL-3 Signaling Pathway
T68227	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T68227	WP28	Selenium Metabolism and Selenoproteins
T68227	WP2786	Pre-NOTCH Expression and Processing
T68227	WP2759	Fc epsilon receptor (FCERI) signaling
T68227	WP2571	Polycystic Kidney Disease Pathway
T68227	WP254	Apoptosis
T68227	WP2526	PDGF Pathway
T68227	WP2516	ATM Signaling Pathway
T68227	WP2435	Quercetin and Nf-kB/ AP-1 Induced Cell Apoptosis
T68227	WP2380	BDNF signaling pathway
T68227	WP2377	Integrated Pancreatic Cancer Pathway
T68227	WP2324	AGE/RAGE pathway
T68227	WP231	TNF alpha Signaling Pathway
T68227	WP23	B Cell Receptor Signaling Pathway
T68227	WP2263	Prostate Cancer
T68227	WP2100	Arylhydrocarbon receptor (AhR) signaling pathway
T68227	WP2036	TWEAK Signaling Pathway
T68227	WP2018	RANKL/RANK Signaling Pathway
T68227	WP1984	Integrated Breast Cancer Pathway
T68227	WP195	IL-1 signaling pathway
T68227	WP1845	MAPK targets/ Nuclear events mediated by MAP kinases
T68227	WP1772	Apoptosis Modulation and Signaling
T68227	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T68227	WP1449	Regulation of toll-like receptor signaling pathway
T68227	WP138	Androgen receptor signaling pathway
T68227	WP127	IL-5 Signaling Pathway
T68536	WP2359	Parkin-Ubiquitin Proteasomal System pathway
T68536	WP2272	Pathogenic Escherichia coli infection
T68536	WP1859	Mitotic G2-G2/M phases
T68698	WP2693	Metabolism of amino acids and derivatives
T68698	WP2525	Trans-sulfuration and one carbon metabolism
T68698	WP241	One Carbon Metabolism
T68698	WP2333	Trans-sulfuration pathway
T68698	WP1880	Phase II conjugation
T68698	WP176	Folate Metabolism
T70234	WP2854	Gene regulatory network modelling somitogenesis 
T70234	WP2431	Spinal Cord Injury
T70367	WP306	Focal Adhesion
T70367	WP2667	Activation of Chaperone Genes by XBP1(S)
T70367	WP2643	Nanoparticle-mediated activation of receptor signaling
T70367	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T70367	WP1907	Semaphorin interactions
T70367	WP1864	Muscle contraction
T70367	WP185	Integrin-mediated Cell Adhesion
T70367	WP1832	Integrin alphaIIb beta3 signaling
T70539	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T70539	WP1825	GPCR ligand binding
T70539	WP1824	GPCR downstream signaling
T70539	WP117	GPCRs, Other
T71054	WP455	GPCRs, Class A Rhodopsin-like
T71054	WP24	Peptide GPCRs
T71054	WP1825	GPCR ligand binding
T71054	WP1824	GPCR downstream signaling
T71268	WP710	DNA Damage Response (only ATM dependent)
T71268	WP585	Interferon type I signaling pathways
T71268	WP581	EPO Receptor Signaling
T71268	WP481	Insulin Signaling
T71268	WP395	IL-4 Signaling Pathway
T71268	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T71268	WP2653	PIP3 activates AKT signaling
T71268	WP244	Alpha 6 Beta 4 signaling pathway
T71268	WP2380	BDNF signaling pathway
T71268	WP2374	Oncostatin M Signaling Pathway
T71268	WP236	Adipogenesis
T71268	WP2324	AGE/RAGE pathway
T71268	WP2261	Signaling Pathways in Glioblastoma
T71268	WP2034	Leptin signaling pathway
T71268	WP2005	miR-targeted genes in muscle cell - TarBase
T71268	WP2004	miR-targeted genes in lymphocytes - TarBase
T71268	WP1984	Integrated Breast Cancer Pathway
T71268	WP1913	Signaling by Insulin receptor
T71268	WP1873	NGF signalling via TRKA from the plasma membrane
T71268	WP1584	Type II diabetes mellitus
T71367	WP481	Insulin Signaling
T71367	WP382	MAPK Signaling Pathway
T72295	WP69	TCR Signaling Pathway
T72295	WP536	Calcium Regulation in the Cardiac Cell
T72295	WP481	Insulin Signaling
T72295	WP428	Wnt Signaling Pathway
T72295	WP399	Wnt Signaling Pathway and Pluripotency
T72295	WP35	G Protein Signaling Pathways
T72295	WP289	Myometrial Relaxation and Contraction Pathways
T72295	WP2759	Fc epsilon receptor (FCERI) signaling
T72295	WP2355	Corticotropin-releasing hormone
T72295	WP2261	Signaling Pathways in Glioblastoma
T72295	WP2012	miRs in Muscle Cell Differentiation
T72295	WP1927	TCR signaling
T72295	WP1868	Netrin-1 signaling
T72295	WP1824	GPCR downstream signaling
T72295	WP1809	Effects of PIP2 hydrolysis
T72295	WP1784	Apoptotic execution  phase
T73180	WP2769	Activation of Matrix Metalloproteinases
T73180	WP129	Matrix Metalloproteinases
T73245	WP706	SIDS Susceptibility Pathways
T73245	WP2848	Differentiation Pathway
T73245	WP2670	Iron uptake and transport
T73245	WP2007	Iron metabolism in placenta
T74258	WP536	Calcium Regulation in the Cardiac Cell
T74258	WP481	Insulin Signaling
T74258	WP437	EGF/EGFR Signaling Pathway
T74258	WP428	Wnt Signaling Pathway
T74258	WP399	Wnt Signaling Pathway and Pluripotency
T74258	WP382	MAPK Signaling Pathway
T74258	WP35	G Protein Signaling Pathways
T74258	WP289	Myometrial Relaxation and Contraction Pathways
T74258	WP2742	Signaling by TGF-beta Receptor Complex
T74258	WP2328	Allograft Rejection
T74258	WP2324	AGE/RAGE pathway
T74258	WP231	TNF alpha Signaling Pathway
T74258	WP2261	Signaling Pathways in Glioblastoma
T74258	WP2012	miRs in Muscle Cell Differentiation
T74258	WP195	IL-1 signaling pathway
T74258	WP1826	GPVI-mediated activation cascade
T74258	WP1584	Type II diabetes mellitus
T74483	WP2669	Potassium Channels
T74483	WP1843	L1CAM interactions
T74952	WP706	SIDS Susceptibility Pathways
T74952	WP536	Calcium Regulation in the Cardiac Cell
T74952	WP35	G Protein Signaling Pathways
T74952	WP289	Myometrial Relaxation and Contraction Pathways
T74952	WP2688	DAG and IP3 signaling
T74952	WP2662	Regulation of Water Balance by Renal Aquaporins
T74952	WP2012	miRs in Muscle Cell Differentiation
T74952	WP1978	Opioid Signalling
T74952	WP1859	Mitotic G2-G2/M phases
T74952	WP1831	Integration of energy metabolism
T74952	WP1815	Factors involved in megakaryocyte development and platelet production
T75251	WP2359	Parkin-Ubiquitin Proteasomal System pathway
T75251	WP2272	Pathogenic Escherichia coli infection
T75251	WP1892	Protein folding
T75517	WP1851	Metabolism of nucleotides
T75613	WP453	Inflammatory Response Pathway
T75613	WP306	Focal Adhesion
T75613	WP2798	Assembly of collagen fibrils and other multimeric structures
T75613	WP244	Alpha 6 Beta 4 signaling pathway
T75613	WP2005	miR-targeted genes in muscle cell - TarBase
T75613	WP2004	miR-targeted genes in lymphocytes - TarBase
T75613	WP1833	Integrin cell surface interactions
T75613	WP1793	Cell junction organization
T75655	WP558	Complement and Coagulation Cascades
T75655	WP430	Statin Pathway
T75655	WP2882	Nuclear Receptors Meta-Pathway
T75655	WP2878	PPAR Alpha Pathway
T75655	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T75655	WP2776	Visual phototransduction
T75655	WP2764	Lipid digestion, mobilization, and transport
T76012	WP2741	Inositol phosphate metabolism
T76522	WP1857	Metabolism of water-soluble vitamins and cofactors
T76846	WP455	GPCRs, Class A Rhodopsin-like
T76846	WP24	Peptide GPCRs
T76846	WP1825	GPCR ligand binding
T76846	WP1824	GPCR downstream signaling
T76894	WP2776	Visual phototransduction
T77139	WP481	Insulin Signaling
T77139	WP437	EGF/EGFR Signaling Pathway
T77139	WP422	MAPK Cascade
T77139	WP2637	Structural Pathway of Interleukin 1 (IL-1)
T77139	WP262	EBV LMP1 signaling
T77139	WP231	TNF alpha Signaling Pathway
T77139	WP195	IL-1 signaling pathway
T77139	WP1839	Interleukin-1 signaling
T77546	WP465	Tryptophan metabolism
T77548	WP501	GPCRs, Class C Metabotropic glutamate, pheromone
T77548	WP1825	GPCR ligand binding
T77548	WP1824	GPCR downstream signaling
T77548	WP117	GPCRs, Other
T77613	WP35	G Protein Signaling Pathways
T77613	WP2688	DAG and IP3 signaling
T77613	WP1978	Opioid Signalling
T77997	WP516	Hypertrophy Model
T77997	WP3286	Copper homeostasis
T77997	WP2722	Signaling by NOTCH3
T77997	WP2721	Signaling by NOTCH4
T77997	WP2718	Signaling by NOTCH2
T77997	WP2059	Alzheimers Disease
T77997	WP1910	Signaling by EGFR
T78111	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T78393	WP2431	Spinal Cord Injury
T78393	WP236	Adipogenesis
T78475	WP560	TGF Beta Signaling Pathway
T78475	WP2895	Differentiation of white and brown adipocyte   
T78475	WP2857	Mesodermal Commitment Pathway
T78475	WP2840	Hair Follicle Development: Cytodifferentiation (Part 3 of 3)
T78475	WP2760	Signaling by BMP
T78475	WP2064	Neural Crest Differentiation
T78475	WP2006	miR-targeted genes in squamous cell - TarBase
T78475	WP2004	miR-targeted genes in lymphocytes - TarBase
T78475	WP1984	Integrated Breast Cancer Pathway
T78475	WP1591	Heart Development
T78475	WP1539	Angiogenesis
T78475	WP1425	BMP Signalling and Regulation
T78581	WP455	GPCRs, Class A Rhodopsin-like
T78581	WP24	Peptide GPCRs
T78581	WP1825	GPCR ligand binding
T78581	WP1824	GPCR downstream signaling
T79570	WP474	Endochondral Ossification
T79690	WP306	Focal Adhesion
T79690	WP2118	Arrhythmogenic Right Ventricular Cardiomyopathy
T79690	WP185	Integrin-mediated Cell Adhesion
T79690	WP1833	Integrin cell surface interactions
T79690	WP1829	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
T79690	WP1794	Cell surface interactions at the vascular wall
T79799	WP536	Calcium Regulation in the Cardiac Cell
T79799	WP35	G Protein Signaling Pathways
T79799	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T79799	WP2355	Corticotropin-releasing hormone
T79799	WP1929	Thrombin signalling through proteinase activated receptors (PARs)
T79799	WP1908	Signal amplification
T79799	WP1824	GPCR downstream signaling
T80165	WP2572	Primary Focal Segmental Glomerulosclerosis FSGS
T80165	WP1885	Platelet homeostasis
T80165	WP1868	Netrin-1 signaling
T80165	WP1824	GPCR downstream signaling
T80165	WP1809	Effects of PIP2 hydrolysis
T80338	WP2857	Mesodermal Commitment Pathway
T80338	WP2791	Signaling by Activin
T80338	WP2760	Signaling by BMP
T80338	WP2675	Signaling by NODAL
T82372	WP481	Insulin Signaling
T82702	WP299	Nuclear Receptors in Lipid Metabolism and Toxicity
T82702	WP2882	Nuclear Receptors Meta-Pathway
T82702	WP2876	Pregnane X Receptor pathway
T82702	WP2289	Drug Induction of Bile Acid Pathway
T82702	WP170	Nuclear Receptors
T83174	WP481	Insulin Signaling
T83174	WP437	EGF/EGFR Signaling Pathway
T83174	WP428	Wnt Signaling Pathway
T83174	WP399	Wnt Signaling Pathway and Pluripotency
T83174	WP35	G Protein Signaling Pathways
T83174	WP2355	Corticotropin-releasing hormone
T83174	WP2261	Signaling Pathways in Glioblastoma
T83174	WP2012	miRs in Muscle Cell Differentiation
T83174	WP2005	miR-targeted genes in muscle cell - TarBase
T83174	WP2004	miR-targeted genes in lymphocytes - TarBase
T83174	WP2002	miR-targeted genes in epithelium - TarBase
T83174	WP1976	Signalling by NGF
T83174	WP1793	Cell junction organization
T83398	WP382	MAPK Signaling Pathway
T83398	WP2853	Endoderm Differentiation
T85115	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T85115	WP1825	GPCR ligand binding
T85115	WP1824	GPCR downstream signaling
T85188	WP2431	Spinal Cord Injury
T85272	WP2669	Potassium Channels
T85273	WP706	SIDS Susceptibility Pathways
T85309	WP2877	Vitamin D Receptor Pathway
T85309	WP2693	Metabolism of amino acids and derivatives
T85309	WP2525	Trans-sulfuration and one carbon metabolism
T85309	WP2333	Trans-sulfuration pathway
T85309	WP176	Folate Metabolism
T85309	WP1589	Folate-Alcohol and Cancer Pathway
T85309	WP1533	Vitamin B12 Metabolism
T85309	WP15	Selenium Micronutrient Network
T86428	WP2776	Visual phototransduction
T86541	WP2670	Iron uptake and transport
T87916	WP2806	Human Complement System
T87916	WP231	TNF alpha Signaling Pathway
T87916	WP1794	Cell surface interactions at the vascular wall
T88531	WP455	GPCRs, Class A Rhodopsin-like
T88531	WP1825	GPCR ligand binding
T89082	WP311	Synthesis and Degradation of Ketone Bodies
T89082	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T89082	WP1817	Fatty acid, triacylglycerol, and ketone body metabolism
T89323	WP481	Insulin Signaling
T90163	WP430	Statin Pathway
T90163	WP2878	PPAR Alpha Pathway
T90163	WP2806	Human Complement System
T90163	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T90163	WP2784	Binding and Uptake of Ligands by Scavenger Receptors
T90163	WP2776	Visual phototransduction
T90163	WP2764	Lipid digestion, mobilization, and transport
T90163	WP1780	ABC-family proteins mediated transport
T90163	WP176	Folate Metabolism
T90163	WP1533	Vitamin B12 Metabolism
T90163	WP15	Selenium Micronutrient Network
T90935	WP465	Tryptophan metabolism
T90935	WP1795	Cholesterol biosynthesis
T91149	WP75	Toll-like receptor signaling pathway
T91149	WP710	DNA Damage Response (only ATM dependent)
T91149	WP673	ErbB Signaling Pathway
T91149	WP2643	Nanoparticle-mediated activation of receptor signaling
T91149	WP26	Signal Transduction of S1P Receptor
T91149	WP2261	Signaling Pathways in Glioblastoma
T91149	WP185	Integrin-mediated Cell Adhesion
T91149	WP1449	Regulation of toll-like receptor signaling pathway
T91154	WP366	TGF beta Signaling Pathway
T91154	WP2781	Signaling by ERBB4
T91154	WP2670	Iron uptake and transport
T91173	WP2526	PDGF Pathway
T91292	WP2525	Trans-sulfuration and one carbon metabolism
T91292	WP241	One Carbon Metabolism
T91292	WP2190	One carbon donor
T91292	WP1857	Metabolism of water-soluble vitamins and cofactors
T91292	WP176	Folate Metabolism
T91292	WP1601	Fluoropyrimidine Activity
T91292	WP1589	Folate-Alcohol and Cancer Pathway
T91292	WP1533	Vitamin B12 Metabolism
T91292	WP15	Selenium Micronutrient Network
T91292	WP1495	Glycine Metabolism
T92714	WP560	TGF Beta Signaling Pathway
T92714	WP2857	Mesodermal Commitment Pathway
T92714	WP2760	Signaling by BMP
T92714	WP2377	Integrated Pancreatic Cancer Pathway
T92714	WP1984	Integrated Breast Cancer Pathway
T92714	WP1449	Regulation of toll-like receptor signaling pathway
T92714	WP1425	BMP Signalling and Regulation
T92750	WP558	Complement and Coagulation Cascades
T92750	WP2806	Human Complement System
T92750	WP1798	Complement cascade
T93262	WP666	Hypothetical Network for Drug Addiction
T93262	WP536	Calcium Regulation in the Cardiac Cell
T93262	WP428	Wnt Signaling Pathway
T93262	WP399	Wnt Signaling Pathway and Pluripotency
T93262	WP35	G Protein Signaling Pathways
T93262	WP289	Myometrial Relaxation and Contraction Pathways
T93262	WP2374	Oncostatin M Signaling Pathway
T93262	WP2012	miRs in Muscle Cell Differentiation
T93262	WP1824	GPCR downstream signaling
T93262	WP1809	Effects of PIP2 hydrolysis
T93262	WP1528	Physiological and Pathological Hypertrophy  of the Heart
T94788	WP2693	Metabolism of amino acids and derivatives
T95438	WP2447	Amyotrophic lateral sclerosis (ALS)
T95594	WP75	Toll-like receptor signaling pathway
T95594	WP710	DNA Damage Response (only ATM dependent)
T95594	WP524	G13 Signaling Pathway
T95594	WP51	Regulation of Actin Cytoskeleton
T95594	WP481	Insulin Signaling
T95594	WP2759	Fc epsilon receptor (FCERI) signaling
T95594	WP2747	PI Metabolism
T95594	WP2732	Interleukin-2 signaling
T95594	WP2719	Fcgamma receptor (FCGR) dependent phagocytosis
T95594	WP2694	DAP12 interactions
T95594	WP2677	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)
T95594	WP2653	PIP3 activates AKT signaling
T95594	WP2261	Signaling Pathways in Glioblastoma
T95594	WP1927	TCR signaling
T95594	WP1916	Signaling by PDGF
T95594	WP1913	Signaling by Insulin receptor
T95594	WP1873	NGF signalling via TRKA from the plasma membrane
T95594	WP1867	Nephrin interactions
T95594	WP1840	Interleukin-3, 5 and GM-CSF signaling
T95594	WP1826	GPVI-mediated activation cascade
T95594	WP1794	Cell surface interactions at the vascular wall
T95594	WP1544	MicroRNAs in cardiomyocyte hypertrophy
T95594	WP1449	Regulation of toll-like receptor signaling pathway
T95594	WP1403	AMPK Signaling
T95947	WP2670	Iron uptake and transport
T96014	WP1848	Metabolism of carbohydrates
T96862	WP2706	Activation of Gene Expression by SREBP (SREBF)
T96862	WP1982	SREBP signalling
T96862	WP197	Cholesterol Biosynthesis
T96862	WP1795	Cholesterol biosynthesis
T97655	WP536	Calcium Regulation in the Cardiac Cell
T97655	WP35	G Protein Signaling Pathways
T97655	WP289	Myometrial Relaxation and Contraction Pathways
T97655	WP2754	Neurotransmitter Receptor Binding And Downstream Transmission In The  Postsynaptic Cell
T97655	WP2688	DAG and IP3 signaling
T97655	WP2662	Regulation of Water Balance by Renal Aquaporins
T97655	WP2032	TSH signaling pathway
T97655	WP1978	Opioid Signalling
T97655	WP1831	Integration of energy metabolism
T97655	WP1824	GPCR downstream signaling
T97655	WP1602	Nicotine Activity on Dopaminergic Neurons
T97749	WP2736	Insulin Processing
T97783	WP75	Toll-like receptor signaling pathway
T97783	WP453	Inflammatory Response Pathway
T97783	WP286	IL-3 Signaling Pathway
T97783	WP2653	PIP3 activates AKT signaling
T97783	WP2328	Allograft Rejection
T97783	WP1799	Costimulation by the CD28 family
T97783	WP1449	Regulation of toll-like receptor signaling pathway
T97917	WP455	GPCRs, Class A Rhodopsin-like
T97917	WP2664	Gastrin-CREB signalling pathway via PKC and MAPK
T97917	WP24	Peptide GPCRs
T97917	WP1825	GPCR ligand binding
T97917	WP1824	GPCR downstream signaling
T98179	WP1857	Metabolism of water-soluble vitamins and cofactors
T98275	WP706	SIDS Susceptibility Pathways
T98275	WP61	Notch Signaling Pathway
T98275	WP560	TGF Beta Signaling Pathway
T98275	WP399	Wnt Signaling Pathway and Pluripotency
T98275	WP395	IL-4 Signaling Pathway
T98275	WP366	TGF beta Signaling Pathway
T98275	WP304	Kit receptor signaling pathway
T98275	WP2882	Nuclear Receptors Meta-Pathway
T98275	WP2873	Aryl Hydrocarbon Receptor Pathway
T98275	WP2797	Regulation of Lipid Metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)
T98275	WP2794	Cytosolic sensors of pathogen-associated DNA 
T98275	WP2786	Pre-NOTCH Expression and Processing
T98275	WP2751	Transcriptional Regulation of White Adipocyte Differentiation
T98275	WP2727	Regulation of Hypoxia-inducible Factor (HIF) by Oxygen
T98275	WP2720	Signaling by NOTCH1
T98275	WP2718	Signaling by NOTCH2
T98275	WP2586	Aryl Hydrocarbon Receptor
T98275	WP2377	Integrated Pancreatic Cancer Pathway
T98275	WP2261	Signaling Pathways in Glioblastoma
T98275	WP1984	Integrated Breast Cancer Pathway
T98275	WP1904	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways
T98275	WP1815	Factors involved in megakaryocyte development and platelet production
T98275	WP1797	Circadian Clock
T98275	WP179	Cell Cycle
T98275	WP138	Androgen receptor signaling pathway
T99402	WP501	GPCRs, Class C Metabotropic glutamate, pheromone
T99402	WP1825	GPCR ligand binding
T99402	WP1824	GPCR downstream signaling
T99912	WP465	Tryptophan metabolism
T99912	WP2693	Metabolism of amino acids and derivatives
T99912	WP2485	NAD Biosynthesis II (from tryptophan)
T99912	WP15	Selenium Micronutrient Network
